"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"#executive #telecommute #villa #American #Paradise #StCrox #upscale gated #beachresort community #4sale $899000.00 https://t.co/4UeSEQ4SFh",FALSE,0,NA,2017-08-31 00:25:24,FALSE,NA,"903051058599137280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","7artistai",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/3229486131/2d110e2fe2bc6c901f1afb627cee8f13_normal.jpeg"
"RT @TrickFreee: Oh, and that phone number and accountant seem to be connected to this home for sale.  https://t.co/PpZiDNMiD2",FALSE,0,NA,2017-08-31 00:24:13,FALSE,NA,"903050759977259008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MiamiNice57",5,TRUE,FALSE,NA,NA,"Florida, USA","en","http://pbs.twimg.com/profile_images/378800000701003178/559f58a8212d54167f9b2be478fa54a6_normal.jpeg"
"Oh, and that phone number and accountant seem to be connected to this home for sale.  https://t.co/PpZiDNMiD2",FALSE,9,"TrickFreee",2017-08-31 00:24:02,FALSE,"903049921292406784","903050713852293121","46240599","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TrickFreee",5,FALSE,FALSE,NA,NA,"Everywhere and Nowhere","en","http://pbs.twimg.com/profile_images/862378681611759618/tlcrEV2l_normal.jpg"
"Check out this newly listed New Bedford home! 3 bedrooms, 1 bath --&gt; https://t.co/oOWqKIfkVZ #realestate #forsale https://t.co/ptCaFyNBtj",FALSE,0,NA,2017-08-31 00:21:19,FALSE,NA,"903050031183384576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CBProGroup",0,FALSE,FALSE,NA,NA,"New Bedford, MA","en","http://pbs.twimg.com/profile_images/842022856368242689/nHtvumX5_normal.jpg"
"What is that curious structure with the weird roof on Zillow? A greenhouse? https://t.co/UWcpCnsaq5",FALSE,0,NA,2017-08-31 00:21:01,FALSE,NA,"903049955656466432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","McDeeSweet",0,FALSE,FALSE,NA,NA,"going onward ","en","http://pbs.twimg.com/profile_images/808110001864712192/LNHq--ul_normal.jpg"
"Incase anyone doubted how much I love house hunting @zillow is under the games category on my phone.… https://t.co/Qjz4b6iA0s",FALSE,2,NA,2017-08-31 00:19:45,TRUE,NA,"903049637115953152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JessicaAlberg",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/456511025735417856/K0uMXst9_normal.jpeg"
"Check out this land/farm for sale at 2925 Nelson Rd that I found on #Zillow https://t.co/jlGsjoGOYW",FALSE,0,NA,2017-08-31 00:19:41,FALSE,NA,"903049619847999490",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HargettMargaret",0,FALSE,FALSE,NA,NA,"Georgia, USA","en","http://pbs.twimg.com/profile_images/454099796320481280/eecXEO8k_normal.jpeg"
"Las Vegas lags in number of new rich ZIP codes, but sales of pricey homes are rising https://t.co/FZwvKd1Y45",FALSE,0,NA,2017-08-31 00:17:13,FALSE,NA,"903048998348611584",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","StevenofVegas",0,FALSE,FALSE,NA,NA,"Keller Williams Realty SW","en","http://pbs.twimg.com/profile_images/721420389352497152/cwxetR3u_normal.jpg"
"New home buyer with 640+ credit score and don't make over 95K? Get down payment grant: https://t.co/CMlVUvIwBn https://t.co/GHituDoMIo",FALSE,0,NA,2017-08-31 00:16:16,FALSE,NA,"903048756362399744",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","PlatDarrin",0,FALSE,FALSE,NA,NA,"Las Vegas, NV","en","http://pbs.twimg.com/profile_images/893195676086972416/sn0toO9-_normal.jpg"
"Country Girl Miley Cyrus Buys $5.8M Tennessee Mansion https://t.co/JJZZXUgAjP #homes",FALSE,0,NA,2017-08-31 00:16:04,FALSE,NA,"903048707779776513",NA,"<a href=""https://www.contentdj.com"" rel=""nofollow"">ContentDJ</a>","somanyhatsforme",0,FALSE,FALSE,NA,NA,"Toronto, Ontario","en","http://pbs.twimg.com/profile_images/856697780353593344/_widXdpJ_normal.jpg"
"Check out this 3bd 2.0ba 1752 sqft home at 443 Kinnaird Ave that I found on #Zillow https://t.co/124x78naeH",FALSE,0,NA,2017-08-31 00:15:22,FALSE,NA,"903048532424261633",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JeanaeRamos",0,FALSE,FALSE,NA,NA,"Fort Wayne","en","http://pbs.twimg.com/profile_images/876046671897124865/NAo2AIJR_normal.jpg"
"@AppraiserActive Right on my friend. Now tell it to Zillow!",FALSE,0,"AppraiserActive",2017-08-31 00:12:07,FALSE,"902848478698774528","903047715747221505","1500227725","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","davidwluka",0,FALSE,FALSE,NA,NA,"Sharon MA","en","http://pbs.twimg.com/profile_images/712023518255456256/tnB-Lcd9_normal.jpg"
"List your home for 1%! Call Darrin Talton at 702-850-0160 or visit https://t.co/CMlVUvIwBn https://t.co/zc3qtbKijP",FALSE,0,NA,2017-08-31 00:07:23,FALSE,NA,"903046521402380288",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","PlatDarrin",0,FALSE,FALSE,NA,NA,"Las Vegas, NV","en","http://pbs.twimg.com/profile_images/893195676086972416/sn0toO9-_normal.jpg"
"202 Avenida La Cuesta
San Clemente, CA 92672
6 beds | 9 baths | 8,500 sqft
<ed><U+00A0><U+00BD><ed><U+00B2><U+00BB> https://t.co/th3oSM4F4H
<ed><U+00A0><U+00BD><ed><U+00B3><U+00B1> (760) 560-83… https://t.co/j5AgyrXZir",FALSE,0,NA,2017-08-31 00:05:08,TRUE,NA,"903045958669357056",NA,"<a href=""https://statusbrew.com"" rel=""nofollow"">Statusbrew</a>","PCSCriss",0,FALSE,FALSE,NA,NA,"California, USA","en","http://pbs.twimg.com/profile_images/887411369347137536/FO7euBr1_normal.jpg"
"See what I found on @Zillow! https://t.co/WExuRE8GIX https://t.co/B2cWlPXbOV",FALSE,0,NA,2017-08-31 00:05:03,FALSE,NA,"903045935839809536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jake_conner09",0,FALSE,FALSE,NA,NA,"Thomasville, NC","en","http://pbs.twimg.com/profile_images/878417073940168704/orbzcvxg_normal.jpg"
"Thank you @zillow, very well written. Picking a moving company: How do your choices stack up? https://t.co/3mNa9h9Txa",FALSE,1,NA,2017-08-31 00:01:52,FALSE,NA,"903045135146991617",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AirVanMoving",0,FALSE,FALSE,NA,NA,"Bellevue, WA","en","http://pbs.twimg.com/profile_images/902659307874918401/0XGfPQ1x_normal.jpg"
"Designer Lookbook: Summer Thornton's Mediterranean Home Makeover https://t.co/SXTSEZqkP2",FALSE,0,NA,2017-08-31 00:01:07,FALSE,NA,"903044944671248386",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","thecolumbusteam",0,FALSE,FALSE,NA,NA,"Columbus, OH/ Central OH","en","http://pbs.twimg.com/profile_images/507918463432548352/lVU9QgwX_normal.png"
"Come visit the @zillow table at #jenkinsworld in SF! We'll be here today and tomorrow.",FALSE,2,NA,2017-08-31 00:00:45,FALSE,NA,"903044851884625920",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","taylormmckay",0,FALSE,FALSE,NA,NA,"Seattle","en","http://pbs.twimg.com/profile_images/901191335553544192/sBCDeSiM_normal.jpg"
"Beautiful rental home for sale in Felida! Tenant in place until 5/2018 at $1625 per month! Great investment!… https://t.co/gGpVgMeJad",FALSE,0,NA,2017-08-31 00:00:40,TRUE,NA,"903044830514872320",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TMGNorthwest",0,FALSE,FALSE,NA,NA,"Vancouver, WA and Portland, OR","en","http://pbs.twimg.com/profile_images/898623402507776001/KHol5CfQ_normal.jpg"
"Don’t trust your https://t.co/qK2Gu4WVFR home value estimate. https://t.co/tuz8aV9GVV Could be off by $50k https://t.co/v9wRXr5wWk",FALSE,0,NA,2017-08-31 00:00:30,FALSE,NA,"903044792090845184",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","WhitProuty",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/629409456774746112/zdrFSXVb_normal.png"
"Bachelorette party… or bungalow? Pre-wedding parties can put a dent in your down payment savings:…… https://t.co/nOuMEqw8me",FALSE,0,NA,2017-08-30 23:53:07,TRUE,NA,"903042934039134208",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","readknox",0,FALSE,FALSE,NA,NA,"Hunt Valley, Maryland USA","en","http://pbs.twimg.com/profile_images/630768317649678336/T8uTDXtk_normal.jpg"
"Zillow Forecast: ""July Case-Shiller Forecast: Slowdown Coming in Home Prices"" #economics #feedly… https://t.co/N06DWQPwpq",FALSE,0,NA,2017-08-30 23:53:02,TRUE,NA,"903042913420156928",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","lumbertribe",0,FALSE,FALSE,NA,NA,"connecticut","en","http://pbs.twimg.com/profile_images/327163774/lumbertribe-twitter_normal.jpg"
